codigo,glosa,pais,value,anio,variable
7.0,C16,Ecuador,3773,2021,nivel_ocupados_por_actividad_economica
8.0,C17,Ecuador,9491,2021,nivel_ocupados_por_actividad_economica
9.0,C18,Ecuador,2432,2021,nivel_ocupados_por_actividad_economica
10.0,C19,Ecuador,695,2021,nivel_ocupados_por_actividad_economica
11.0,C20,Ecuador,13668,2021,nivel_ocupados_por_actividad_economica
12.0,C21,Ecuador,6880,2021,nivel_ocupados_por_actividad_economica
13.0,C22,Ecuador,15832,2021,nivel_ocupados_por_actividad_economica
14.0,C23,Ecuador,7475,2021,nivel_ocupados_por_actividad_economica
15.0,C24,Ecuador,6248,2021,nivel_ocupados_por_actividad_economica
16.0,C25,Ecuador,4383,2021,nivel_ocupados_por_actividad_economica
17.0,C26,Ecuador,698,2021,nivel_ocupados_por_actividad_economica
18.0,C27,Ecuador,7503,2021,nivel_ocupados_por_actividad_economica
19.0,C28,Ecuador,2777,2021,nivel_ocupados_por_actividad_economica
20.0,C29,Ecuador,1284,2021,nivel_ocupados_por_actividad_economica
21.0,C30,Ecuador,1421,2021,nivel_ocupados_por_actividad_economica
22.0,C31,Ecuador,3334,2021,nivel_ocupados_por_actividad_economica
23.0,C32,Ecuador,192,2021,nivel_ocupados_por_actividad_economica
24.0,C33,Ecuador,5876,2021,nivel_ocupados_por_actividad_economica
25.0,CXX,Ecuador,-,2021,nivel_ocupados_por_actividad_economica
,,México,,2021,nivel_ocupados_por_actividad_economica
0.0,C,México,4397872,2021,nivel_ocupados_por_actividad_economica
1.0,C10,México,797707,2021,nivel_ocupados_por_actividad_economica
2.0,C11,México,133590,2021,nivel_ocupados_por_actividad_economica
3.0,C12,México,1091,2021,nivel_ocupados_por_actividad_economica
4.0,C13,México,389993,2021,nivel_ocupados_por_actividad_economica
5.0,C14,México,240698,2021,nivel_ocupados_por_actividad_economica
6.0,C15,México,128615,2021,nivel_ocupados_por_actividad_economica
7.0,C16,México,114569,2021,nivel_ocupados_por_actividad_economica
8.0,C17,México,101753,2021,nivel_ocupados_por_actividad_economica
9.0,C18,México,10758,2021,nivel_ocupados_por_actividad_economica
10.0,C19,México,24381,2021,nivel_ocupados_por_actividad_economica
11.0,C20,México,150155,2021,nivel_ocupados_por_actividad_economica
12.0,C21,México,80209,2021,nivel_ocupados_por_actividad_economica
13.0,C22,México,235130,2021,nivel_ocupados_por_actividad_economica
14.0,C23,México,174691,2021,nivel_ocupados_por_actividad_economica
15.0,C24,México,96838,2021,nivel_ocupados_por_actividad_economica
16.0,C25,México,361048,2021,nivel_ocupados_por_actividad_economica
17.0,C26,México,323466,2021,nivel_ocupados_por_actividad_economica
18.0,C27,México,425942,2021,nivel_ocupados_por_actividad_economica
19.0,C28,México,370071,2021,nivel_ocupados_por_actividad_economica
20.0,C29,México,94079,2021,nivel_ocupados_por_actividad_economica
21.0,C30,México,17224,2021,nivel_ocupados_por_actividad_economica
22.0,C31,México,117557,2021,nivel_ocupados_por_actividad_economica
23.0,C32,México,8307,2021,nivel_ocupados_por_actividad_economica
24.0,C33,México,-,2021,nivel_ocupados_por_actividad_economica
25.0,CXX,México,-,2021,nivel_ocupados_por_actividad_economica
,,Perú,,2021,nivel_ocupados_por_actividad_economica
0.0,C,Perú,-,2021,nivel_ocupados_por_actividad_economica
1.0,C10,Perú,-,2021,nivel_ocupados_por_actividad_economica
2.0,C11,Perú,-,2021,nivel_ocupados_por_actividad_economica
3.0,C12,Perú,-,2021,nivel_ocupados_por_actividad_economica
4.0,C13,Perú,-,2021,nivel_ocupados_por_actividad_economica
5.0,C14,Perú,-,2021,nivel_ocupados_por_actividad_economica
6.0,C15,Perú,-,2021,nivel_ocupados_por_actividad_economica
7.0,C16,Perú,-,2021,nivel_ocupados_por_actividad_economica
8.0,C17,Perú,-,2021,nivel_ocupados_por_actividad_economica
9.0,C18,Perú,-,2021,nivel_ocupados_por_actividad_economica
10.0,C19,Perú,-,2021,nivel_ocupados_por_actividad_economica
11.0,C20,Perú,-,2021,nivel_ocupados_por_actividad_economica
12.0,C21,Perú,-,2021,nivel_ocupados_por_actividad_economica
13.0,C22,Perú,-,2021,nivel_ocupados_por_actividad_economica
14.0,C23,Perú,-,2021,nivel_ocupados_por_actividad_economica
15.0,C24,Perú,-,2021,nivel_ocupados_por_actividad_economica
16.0,C25,Perú,-,2021,nivel_ocupados_por_actividad_economica
17.0,C26,Perú,-,2021,nivel_ocupados_por_actividad_economica
18.0,C27,Perú,-,2021,nivel_ocupados_por_actividad_economica
19.0,C28,Perú,-,2021,nivel_ocupados_por_actividad_economica
20.0,C29,Perú,-,2021,nivel_ocupados_por_actividad_economica
21.0,C30,Perú,-,2021,nivel_ocupados_por_actividad_economica
22.0,C31,Perú,-,2021,nivel_ocupados_por_actividad_economica
23.0,C32,Perú,-,2021,nivel_ocupados_por_actividad_economica
24.0,C33,Perú,-,2021,nivel_ocupados_por_actividad_economica
25.0,CXX,Perú,-,2021,nivel_ocupados_por_actividad_economica
,,Uruguay,,2021,nivel_ocupados_por_actividad_economica
0.0,C,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
1.0,C10,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
2.0,C11,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
3.0,C12,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
4.0,C13,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
5.0,C14,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
6.0,C15,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
7.0,C16,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
8.0,C17,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
9.0,C18,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
10.0,C19,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
11.0,C20,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
12.0,C21,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
13.0,C22,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
14.0,C23,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
15.0,C24,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
16.0,C25,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
17.0,C26,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
18.0,C27,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
19.0,C28,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
20.0,C29,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
21.0,C30,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
22.0,C31,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
23.0,C32,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
24.0,C33,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
25.0,CXX,Uruguay,-,2021,nivel_ocupados_por_actividad_economica
,,Brasil,,2022,nivel_ocupados_por_actividad_economica
0.0,C,Brasil,-399987570625,2022,nivel_ocupados_por_actividad_economica
1.0,C10,Brasil,3276607,2022,nivel_ocupados_por_actividad_economica
2.0,C11,Brasil,327675,2022,nivel_ocupados_por_actividad_economica
3.0,C12,Brasil,29910,2022,nivel_ocupados_por_actividad_economica
4.0,C13,Brasil,406309,2022,nivel_ocupados_por_actividad_economica
5.0,C14,Brasil,662432,2022,nivel_ocupados_por_actividad_economica
6.0,C15,Brasil,593513,2022,nivel_ocupados_por_actividad_economica
7.0,C16,Brasil,222357,2022,nivel_ocupados_por_actividad_economica
8.0,C17,Brasil,363760,2022,nivel_ocupados_por_actividad_economica
9.0,C18,Brasil,77288,2022,nivel_ocupados_por_actividad_economica
10.0,C19,Brasil,-99999860751,2022,nivel_ocupados_por_actividad_economica
11.0,C20,Brasil,-99999207775,2022,nivel_ocupados_por_actividad_economica
12.0,C21,Brasil,236895,2022,nivel_ocupados_por_actividad_economica
13.0,C22,Brasil,621606,2022,nivel_ocupados_por_actividad_economica
14.0,C23,Brasil,539877,2022,nivel_ocupados_por_actividad_economica
15.0,C24,Brasil,453158,2022,nivel_ocupados_por_actividad_economica
16.0,C25,Brasil,533409,2022,nivel_ocupados_por_actividad_economica
17.0,C26,Brasil,-99999770053,2022,nivel_ocupados_por_actividad_economica
18.0,C27,Brasil,417570,2022,nivel_ocupados_por_actividad_economica
19.0,C28,Brasil,677947,2022,nivel_ocupados_por_actividad_economica
20.0,C29,Brasil,853120,2022,nivel_ocupados_por_actividad_economica
21.0,C30,Brasil,-99999850798,2022,nivel_ocupados_por_actividad_economica
22.0,C31,Brasil,304165,2022,nivel_ocupados_por_actividad_economica
23.0,C32,Brasil,218223,2022,nivel_ocupados_por_actividad_economica
24.0,C33,Brasil,302931,2022,nivel_ocupados_por_actividad_economica
25.0,CXX,Brasil,-,2022,nivel_ocupados_por_actividad_economica
,,Chile,,2022,nivel_ocupados_por_actividad_economica
0.0,C,Chile,537675,2022,nivel_ocupados_por_actividad_economica
1.0,C10,Chile,169707,2022,nivel_ocupados_por_actividad_economica
2.0,C11,Chile,22736,2022,nivel_ocupados_por_actividad_economica
3.0,C12,Chile,-,2022,nivel_ocupados_por_actividad_economica
4.0,C13,Chile,3378,2022,nivel_ocupados_por_actividad_economica
5.0,C14,Chile,2743,2022,nivel_ocupados_por_actividad_economica
6.0,C15,Chile,1044,2022,nivel_ocupados_por_actividad_economica
7.0,C16,Chile,28977,2022,nivel_ocupados_por_actividad_economica
8.0,C17,Chile,18439,2022,nivel_ocupados_por_actividad_economica
9.0,C18,Chile,3954,2022,nivel_ocupados_por_actividad_economica
10.0,C19,Chile,-,2022,nivel_ocupados_por_actividad_economica
11.0,C20,Chile,31148,2022,nivel_ocupados_por_actividad_economica
12.0,C21,Chile,11481,2022,nivel_ocupados_por_actividad_economica
13.0,C22,Chile,22901,2022,nivel_ocupados_por_actividad_economica
14.0,C23,Chile,18519,2022,nivel_ocupados_por_actividad_economica
15.0,C24,Chile,8199,2022,nivel_ocupados_por_actividad_economica
16.0,C25,Chile,48915,2022,nivel_ocupados_por_actividad_economica
17.0,C26,Chile,375,2022,nivel_ocupados_por_actividad_economica
18.0,C27,Chile,82894,2022,nivel_ocupados_por_actividad_economica
19.0,C28,Chile,9137,2022,nivel_ocupados_por_actividad_economica
20.0,C29,Chile,792,2022,nivel_ocupados_por_actividad_economica
21.0,C30,Chile,704,2022,nivel_ocupados_por_actividad_economica
22.0,C31,Chile,9248,2022,nivel_ocupados_por_actividad_economica
23.0,C32,Chile,1635,2022,nivel_ocupados_por_actividad_economica
24.0,C33,Chile,24961,2022,nivel_ocupados_por_actividad_economica
25.0,CXX,Chile,15788,2022,nivel_ocupados_por_actividad_economica
,,Colombia,,2022,nivel_ocupados_por_actividad_economica
0.0,C,Colombia,710060,2022,nivel_ocupados_por_actividad_economica
1.0,C10,Colombia,171298,2022,nivel_ocupados_por_actividad_economica
2.0,C11,Colombia,13515,2022,nivel_ocupados_por_actividad_economica
3.0,C12,Colombia,-,2022,nivel_ocupados_por_actividad_economica
4.0,C13,Colombia,30767,2022,nivel_ocupados_por_actividad_economica
5.0,C14,Colombia,68536,2022,nivel_ocupados_por_actividad_economica
6.0,C15,Colombia,14750,2022,nivel_ocupados_por_actividad_economica
7.0,C16,Colombia,4266,2022,nivel_ocupados_por_actividad_economica
8.0,C17,Colombia,19673,2022,nivel_ocupados_por_actividad_economica
9.0,C18,Colombia,18216,2022,nivel_ocupados_por_actividad_economica
10.0,C19,Colombia,6194,2022,nivel_ocupados_por_actividad_economica
11.0,C20,Colombia,57474,2022,nivel_ocupados_por_actividad_economica
12.0,C21,Colombia,31605,2022,nivel_ocupados_por_actividad_economica
13.0,C22,Colombia,60997,2022,nivel_ocupados_por_actividad_economica
14.0,C23,Colombia,38781,2022,nivel_ocupados_por_actividad_economica
15.0,C24,Colombia,12795,2022,nivel_ocupados_por_actividad_economica
16.0,C25,Colombia,34774,2022,nivel_ocupados_por_actividad_economica
17.0,C26,Colombia,-,2022,nivel_ocupados_por_actividad_economica
18.0,C27,Colombia,20855,2022,nivel_ocupados_por_actividad_economica
19.0,C28,Colombia,17143,2022,nivel_ocupados_por_actividad_economica
20.0,C29,Colombia,11869,2022,nivel_ocupados_por_actividad_economica
21.0,C30,Colombia,7764,2022,nivel_ocupados_por_actividad_economica
22.0,C31,Colombia,18849,2022,nivel_ocupados_por_actividad_economica
23.0,C32,Colombia,49939,2022,nivel_ocupados_por_actividad_economica
24.0,C33,Colombia,-,2022,nivel_ocupados_por_actividad_economica
25.0,CXX,Colombia,-,2022,nivel_ocupados_por_actividad_economica
,,Ecuador,,2022,nivel_ocupados_por_actividad_economica
0.0,C,Ecuador,267802,2022,nivel_ocupados_por_actividad_economica
1.0,C10,Ecuador,135753,2022,nivel_ocupados_por_actividad_economica
2.0,C11,Ecuador,7041,2022,nivel_ocupados_por_actividad_economica
3.0,C12,Ecuador,-,2022,nivel_ocupados_por_actividad_economica
4.0,C13,Ecuador,11427,2022,nivel_ocupados_por_actividad_economica
5.0,C14,Ecuador,5664,2022,nivel_ocupados_por_actividad_economica
6.0,C15,Ecuador,1812,2022,nivel_ocupados_por_actividad_economica
7.0,C16,Ecuador,3400,2022,nivel_ocupados_por_actividad_economica
8.0,C17,Ecuador,8871,2022,nivel_ocupados_por_actividad_economica
9.0,C18,Ecuador,3557,2022,nivel_ocupados_por_actividad_economica
10.0,C19,Ecuador,4286,2022,nivel_ocupados_por_actividad_economica
11.0,C20,Ecuador,11971,2022,nivel_ocupados_por_actividad_economica
12.0,C21,Ecuador,4911,2022,nivel_ocupados_por_actividad_economica
13.0,C22,Ecuador,17841,2022,nivel_ocupados_por_actividad_economica
14.0,C23,Ecuador,8630,2022,nivel_ocupados_por_actividad_economica
15.0,C24,Ecuador,6660,2022,nivel_ocupados_por_actividad_economica
16.0,C25,Ecuador,7997,2022,nivel_ocupados_por_actividad_economica
17.0,C26,Ecuador,1206,2022,nivel_ocupados_por_actividad_economica
18.0,C27,Ecuador,4914,2022,nivel_ocupados_por_actividad_economica
19.0,C28,Ecuador,1778,2022,nivel_ocupados_por_actividad_economica
20.0,C29,Ecuador,1167,2022,nivel_ocupados_por_actividad_economica
21.0,C30,Ecuador,1439,2022,nivel_ocupados_por_actividad_economica
22.0,C31,Ecuador,6039,2022,nivel_ocupados_por_actividad_economica
23.0,C32,Ecuador,207,2022,nivel_ocupados_por_actividad_economica
24.0,C33,Ecuador,11226,2022,nivel_ocupados_por_actividad_economica
25.0,CXX,Ecuador,-,2022,nivel_ocupados_por_actividad_economica
,,México,,2022,nivel_ocupados_por_actividad_economica
0.0,C,México,4817026,2022,nivel_ocupados_por_actividad_economica
1.0,C10,México,867750,2022,nivel_ocupados_por_actividad_economica
2.0,C11,México,147255,2022,nivel_ocupados_por_actividad_economica
3.0,C12,México,2052,2022,nivel_ocupados_por_actividad_economica
4.0,C13,México,409561,2022,nivel_ocupados_por_actividad_economica
5.0,C14,México,248644,2022,nivel_ocupados_por_actividad_economica
6.0,C15,México,130461,2022,nivel_ocupados_por_actividad_economica
7.0,C16,México,110973,2022,nivel_ocupados_por_actividad_economica
8.0,C17,México,105534,2022,nivel_ocupados_por_actividad_economica
9.0,C18,México,10968,2022,nivel_ocupados_por_actividad_economica
10.0,C19,México,24944,2022,nivel_ocupados_por_actividad_economica
11.0,C20,México,172475,2022,nivel_ocupados_por_actividad_economica
12.0,C21,México,82654,2022,nivel_ocupados_por_actividad_economica
13.0,C22,México,270749,2022,nivel_ocupados_por_actividad_economica
14.0,C23,México,200648,2022,nivel_ocupados_por_actividad_economica
15.0,C24,México,115329,2022,nivel_ocupados_por_actividad_economica
16.0,C25,México,394669,2022,nivel_ocupados_por_actividad_economica
17.0,C26,México,360173,2022,nivel_ocupados_por_actividad_economica
18.0,C27,México,476609,2022,nivel_ocupados_por_actividad_economica
19.0,C28,México,426464,2022,nivel_ocupados_por_actividad_economica
20.0,C29,México,114234,2022,nivel_ocupados_por_actividad_economica
21.0,C30,México,24304,2022,nivel_ocupados_por_actividad_economica
22.0,C31,México,111994,2022,nivel_ocupados_por_actividad_economica
23.0,C32,México,8582,2022,nivel_ocupados_por_actividad_economica
24.0,C33,México,-,2022,nivel_ocupados_por_actividad_economica
25.0,CXX,México,-,2022,nivel_ocupados_por_actividad_economica
,,Perú,,2022,nivel_ocupados_por_actividad_economica
0.0,C,Perú,-,2022,nivel_ocupados_por_actividad_economica
1.0,C10,Perú,-,2022,nivel_ocupados_por_actividad_economica
2.0,C11,Perú,-,2022,nivel_ocupados_por_actividad_economica
3.0,C12,Perú,-,2022,nivel_ocupados_por_actividad_economica
4.0,C13,Perú,-,2022,nivel_ocupados_por_actividad_economica
5.0,C14,Perú,-,2022,nivel_ocupados_por_actividad_economica
6.0,C15,Perú,-,2022,nivel_ocupados_por_actividad_economica
7.0,C16,Perú,-,2022,nivel_ocupados_por_actividad_economica
8.0,C17,Perú,-,2022,nivel_ocupados_por_actividad_economica
9.0,C18,Perú,-,2022,nivel_ocupados_por_actividad_economica
10.0,C19,Perú,-,2022,nivel_ocupados_por_actividad_economica
11.0,C20,Perú,-,2022,nivel_ocupados_por_actividad_economica
12.0,C21,Perú,-,2022,nivel_ocupados_por_actividad_economica
13.0,C22,Perú,-,2022,nivel_ocupados_por_actividad_economica
14.0,C23,Perú,-,2022,nivel_ocupados_por_actividad_economica
15.0,C24,Perú,-,2022,nivel_ocupados_por_actividad_economica
16.0,C25,Perú,-,2022,nivel_ocupados_por_actividad_economica
17.0,C26,Perú,-,2022,nivel_ocupados_por_actividad_economica
18.0,C27,Perú,-,2022,nivel_ocupados_por_actividad_economica
19.0,C28,Perú,-,2022,nivel_ocupados_por_actividad_economica
20.0,C29,Perú,-,2022,nivel_ocupados_por_actividad_economica
21.0,C30,Perú,-,2022,nivel_ocupados_por_actividad_economica
22.0,C31,Perú,-,2022,nivel_ocupados_por_actividad_economica
23.0,C32,Perú,-,2022,nivel_ocupados_por_actividad_economica
24.0,C33,Perú,-,2022,nivel_ocupados_por_actividad_economica
25.0,CXX,Perú,-,2022,nivel_ocupados_por_actividad_economica
,,Uruguay,,2022,nivel_ocupados_por_actividad_economica
0.0,C,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
1.0,C10,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
2.0,C11,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
3.0,C12,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
4.0,C13,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
5.0,C14,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
6.0,C15,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
7.0,C16,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
8.0,C17,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
9.0,C18,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
10.0,C19,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
11.0,C20,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
12.0,C21,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
13.0,C22,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
14.0,C23,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
15.0,C24,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
16.0,C25,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
17.0,C26,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
18.0,C27,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
19.0,C28,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
20.0,C29,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
21.0,C30,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
22.0,C31,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
23.0,C32,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
24.0,C33,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
25.0,CXX,Uruguay,-,2022,nivel_ocupados_por_actividad_economica
,,Brasil,,2016,remuneracion_por_actividad_economica
0.0,C,Brasil,107638.63,2016,remuneracion_por_actividad_economica
1.0,C10,Brasil,19541.26,2016,remuneracion_por_actividad_economica
2.0,C11,Brasil,2838.09,2016,remuneracion_por_actividad_economica
3.0,C12,Brasil,494.75,2016,remuneracion_por_actividad_economica
4.0,C13,Brasil,2299.94,2016,remuneracion_por_actividad_economica
5.0,C14,Brasil,2824.06,2016,remuneracion_por_actividad_economica
6.0,C15,Brasil,2240,2016,remuneracion_por_actividad_economica
7.0,C16,Brasil,1099.49,2016,remuneracion_por_actividad_economica
8.0,C17,Brasil,3390.61,2016,remuneracion_por_actividad_economica
9.0,C18,Brasil,847.9,2016,remuneracion_por_actividad_economica
10.0,C19,Brasil,10588.42,2016,remuneracion_por_actividad_economica
11.0,C20,Brasil,8776.05,2016,remuneracion_por_actividad_economica
